class,latitude,longitude,elevation,ndvi,ndwi,slope,TWI,TPI,precip,soil,onlyDistanceWater,distToRoad
1,23.060786832180536,91.2487542755689,9,0.549031,-0.3586297,1.0079403,46847.97791872146,0.2592592592592595,51.522545,4,5442.8335,72.7727655034517
1,23.46159076408071,91.01852726931831,12,0.5543053,-0.40621403,2.2236016,21165.043133651114,0.2098765432098766,30.217476,4,8708.866,81.28790147828715
1,23.4509834587111,90.94074595973409,10,0.5624505,-0.42301938,2.741884,17161.219271980164,0.8888888888888893,26.079723,4,13759.267,13.142444009527098
1,23.47635478541125,90.8556938213766,8,0.44948736,-0.34183085,0.0,0.0,-0.716049382716049,26.361677,4,6826.2666,83.4965742688104
1,23.257526626724335,91.22103467872903,10,0.6147692,-0.42667592,2.7397234,17199.235237172026,-0.7407407407407405,39.036354,4,7.158279E7,120.20846881247684
1,23.237723627255484,91.08968048990432,12,0.53930956,-0.37969276,3.0253139,15575.292436473175,0.7283950617283956,36.05536,4,7.158279E7,105.7883201928388
1,23.7539256743428,90.98452640577172,5,0.48286024,-0.3278294,2.025833,23182.631392506406,-0.08641975308642014,23.86479,7,7.158279E7,863.4671170588167
1,23.65383394560245,90.65695373605655,6,0.55048907,-0.39754662,3.0348399,15478.587034306021,-0.765432098765432,19.086386,7,8.333333,440.067168751565
1,23.56040508683615,91.11161730490339,13,0.39310065,-0.29627278,2.1120439,22267.764574303317,2.2098765432098766,33.96757,4,3598.9666,139.03686175748072
1,23.103287971786347,91.14942398590959,7,0.31297958,-0.081767075,1.8543341,25450.552877416332,-0.9012345679012341,45.14187,4,7.158279E7,140.66939877482235
1,23.66160960308413,91.09078388519276,9,0.43563485,-0.28063095,2.1124184,22246.995696193804,0.18518518518518512,28.176247,4,7.158279E7,12.403448872639206
1,23.68835637383479,91.05034831750245,8,0.5898152,-0.42893186,1.0127218,46411.55292945,-0.8395061728395063,28.176247,4,7.158279E7,303.60349926183284
1,23.635492817123442,91.06299529698514,9,0.5189054,-0.3554278,2.226031,21114.614783286608,-0.40740740740740655,31.539568,4,14531.866,284.68543489124943
1,23.064515240149348,91.18543155374736,10,0.5115163,-0.35824582,1.3695738,34473.96382601493,2.5432098765432096,53.603474,4,7.158279E7,31.034571207406984
1,23.664151241339432,90.7857409885421,5,0.36570993,-0.21553537,0.0,0.0,-2.6419753086419755,20.617105,4,236.33333,54.43158669091269
1,23.68078104410244,91.00637347536704,7,0.43645597,-0.27550638,1.3730327,34231.188576338696,-0.4567901234567904,27.030666,4,7.158279E7,183.53786127683202
1,23.39689698032773,91.1604689306167,8,0.42809716,-0.23615223,2.2227035,21183.731029770657,-2.246913580246913,39.408016,4,2192.3333,316.70252764938937
1,23.683170011080733,90.90451466164285,11,0.38695708,-0.25410146,1.3730454,34230.24911870018,1.6172839506172831,25.470127,4,4681.1333,201.23590385184235
1,23.219190938802758,91.05159625255148,14,0.55093545,-0.33719683,2.1108007,22337.05201970259,5.271604938271604,36.05536,4,7.158279E7,18.239471612272542
1,23.420807981505096,91.0412090871747,9,0.42014924,-0.31691834,2.7415466,17167.165742148703,0.024691358024691468,32.304222,4,7686.7334,227.14408040374917
1,23.718968281462008,90.92178743973443,6,0.40216056,-0.21612091,0.0,0.0,-0.7283950617283947,23.300882,7,9066.434,125.14941893593452
1,23.183805137037197,91.17732817068433,8,0.50054795,-0.32098797,1.0088649,46763.15877095719,-1.4197530864197532,41.919502,4,7.158279E7,530.0717864284104
1,23.459169691102954,91.16972240044151,16,0.18520492,-0.08673907,1.8543341,25384.136424493554,-0.23456790123456628,37.654613,1,45.933334,73.26584247156865
1,23.487705121319586,90.88725305376741,5,0.37075818,-0.17526199,1.0111755,46552.01816678054,-1.5061728395061724,26.361677,4,6247.3667,122.98242108441039
1,23.364681194100648,91.27377906098491,15,0.5639698,-0.3422888,2.0198426,23318.89651255944,-0.4567901234567895,38.11518,4,5026.8335,106.59607795910384
1,23.553770085010935,90.96487461917377,11,0.4485837,-0.30274037,2.1120203,22269.084468441502,1.7283950617283956,29.634125,4,18826.166,274.6950853061778
1,23.309263628744844,91.2675845601099,10,0.4804351,-0.32618728,0.0,0.0,-1.0864197530864192,37.51305,4,15671.267,150.19958660245777
1,23.260276993308423,91.18592124252517,9,0.47580528,-0.28615513,3.164254,14887.619718150549,-0.2592592592592595,38.43607,4,7.158279E7,293.37824240013947
1,23.747624831219095,90.887208772373,6,0.56277657,-0.43385342,0.0,0.0,-1.382716049382716,21.28284,4,9908.934,7.048119385202531
1,23.376726554624614,91.23264421554101,16,0.4990302,-0.36626756,2.7802885,16933.072175805355,1.8888888888888893,37.841286,4,3832.8333,10.070386685685467
1,23.32034341894559,91.24069421730458,10,0.6252063,-0.4061561,2.7404234,17186.90907167929,-1.234567901234568,39.368755,4,19342.434,439.39586748083315
1,23.49603866602947,91.07518113224732,14,0.47674847,-0.3289519,0.0,0.0,0.283950617283951,32.39373,4,2980.8667,56.43625033516006
1,23.112158364527115,91.28748485301365,15,0.6496867,-0.48892453,0.92740995,50897.80837907919,1.8148148148148149,44.78094,4,1015.5,111.15495188794591
1,23.65187182809487,90.94684314664288,9,0.47011396,-0.2709481,2.7802885,16898.522298301334,0.7777777777777786,25.470127,4,5640.033,9.08624178849837
1,23.417962841255424,90.93674051048713,12,0.5294084,-0.3741249,3.1676865,14854.208174739986,1.3950617283950617,28.056574,4,18374.834,357.36809796300696
1,23.719530190542287,91.04613619911092,7,0.57547027,-0.42932272,1.8543341,25334.95469233774,-1.567901234567902,26.244057,4,7.158279E7,133.5636294922269
1,23.341355815200902,91.25193548864422,9,0.5786244,-0.34426486,1.8543341,25406.214286548013,-0.6543209876543212,37.51305,4,22266.033,222.0711001076977
1,23.43001144570389,91.01376314082209,8,0.43447608,-0.24306476,4.4396496,10587.086830369637,-0.4938271604938276,32.304222,4,10398.167,282.3851113557125
1,23.522267680176558,90.76460583367795,8,0.48911622,-0.32695693,0.92740995,50744.53964759865,-0.6296296296296298,22.88163,4,1313.1333,123.30260401007902
1,23.3118179922832,91.27019889719416,9,0.5416727,-0.28677997,1.0098338,46674.477909541856,0.6296296296296298,37.51305,4,15914.167,97.036637203708
1,23.61936737781423,91.115924574913,8,0.5131968,-0.31631202,0.92740995,50707.90974043177,0.5185185185185182,33.529858,4,9225.733,30.111307296505245
1,23.62925002208008,90.7119583604115,7,0.4004762,-0.31706223,1.0122639,46453.038522048504,-0.11111111111111072,21.907497,7,143.06667,4.142243337137289
1,23.496349439938832,90.81491647693012,11,0.5795536,-0.42698056,4.7356386,9917.753006660558,1.5061728395061724,23.985846,4,4954.2666,152.27564277077008
1,23.319586121285194,91.09332706677769,10,0.36171594,-0.26509228,2.1111646,22316.736372603766,1.1728395061728403,36.280907,4,7.158279E7,320.29343237319205
1,23.521026309239495,91.15319567874683,10,0.31257877,-0.11863849,3.03177,15509.631333394496,-0.7901234567901234,36.024326,4,663.5333,24.83617422630778
1,23.73252855056253,90.9634102753376,7,0.41349643,-0.22938147,3.5562663,13196.69450148524,-0.012345679012345734,23.598824,4,7.158279E7,307.57372715200927
1,23.54315634946578,90.92596000214948,8,0.4956449,-0.33915815,1.8543341,25368.358982128786,-0.22222222222222143,29.640965,4,4051.6333,491.2450034965128
1,23.34412348164787,91.04779738890592,13,0.5337255,-0.3930482,0.92740995,50811.41986307225,1.0740740740740744,33.25324,4,7.158279E7,133.44989116081103
1,23.478896121492358,90.86550574769008,9,0.24526079,-0.0806043,0.92740995,50760.87323049591,-0.049382716049382935,26.361677,4,6653.7666,258.91196906964126
1,23.614980818407812,90.9366348628022,8,0.47223377,-0.3378568,2.2257426,21120.58144410167,-0.11111111111111072,27.256256,4,3584.2666,195.34160926500527
1,23.46658180960331,91.08008637982573,12,0.47747025,-0.30818453,2.9578614,15904.30858306544,-0.08641975308641925,32.39373,4,2681.6667,149.3835232100535
1,23.363349680185674,91.14004908635529,25,0.61160535,-0.46994728,4.2169275,11153.945250148672,2.049382716049383,39.688778,4,7.158279E7,81.94870250124555
1,23.402216978649005,91.1398544485186,26,0.5464383,-0.41999602,3.1673405,14857.578806156802,2.962962962962962,35.46515,4,2439.2334,27.812048593735934
1,23.55863277841327,91.10865468299424,13,0.5716422,-0.3534284,2.2249532,21136.94894294175,3.049382716049383,33.96757,4,3606.7334,322.21136792382015
1,23.68177571514558,91.0844558211492,10,0.39591622,-0.2654016,0.92740995,50684.22755341014,1.6419753086419746,28.176247,4,7.158279E7,172.1051595277011
1,23.587873592868007,90.8867681169599,7,0.4060394,-0.2566726,2.7802885,16906.609910587194,0.3209876543209873,26.44717,4,676.3333,38.66909222993045
1,23.07393212438323,91.22030368237424,13,0.5232482,-0.31835446,2.110279,22366.257025426094,1.6790123456790127,51.522545,4,7.158279E7,72.96967498102237
1,23.143014052642613,91.0982240090944,6,0.39111108,-0.17417826,1.8543341,25443.160912843232,-0.44444444444444464,45.21795,4,7.158279E7,38.88493338409298
1,23.383238586085692,90.99607540161848,11,0.45719743,-0.32570308,2.7411258,17174.553848288324,1.0987654320987659,30.206936,4,16088.134,243.06911638423995
1,23.30948495797357,91.2663245389067,8,0.51274675,-0.25486764,1.3709337,34378.16992594036,-1.8395061728395063,37.51305,4,15747.767,247.42303447468657
1,23.710966062559574,91.00344046229365,11,0.27197614,-0.08432795,4.219473,11118.431594962689,1.7283950617283956,26.244057,4,7.158279E7,145.1769248365022
1,23.449102883977176,91.1272602893844,27,0.4981897,-0.38492215,1.0108776,46579.12641231691,-1.4074074074074083,35.46515,7,876.0,344.0284194634482
1,23.75288679349799,91.047390332049,6,0.14060268,0.048586644,0.0,0.0,0.5679012345679011,24.672194,6,7.158279E7,154.43206468997474
1,23.657700188019017,91.06690778358573,5,0.3647099,-0.20307785,2.112403,22247.830878082586,-2.3456790123456788,28.176247,4,7.158279E7,0.9035974846559264
1,23.2911347046131,91.2484551875663,7,0.5156847,-0.2623921,5.745519,8178.094736767628,-1.7037037037037042,39.036354,4,14134.833,68.69594043410584
1,23.589878730273618,90.79142037449118,8,0.48751312,-0.35622627,1.0119615,46480.55918632791,1.4197530864197532,21.385904,4,1158.1666,185.9732443862143
1,23.673736591316455,90.90320501740716,8,0.47571173,-0.31566727,1.8543341,25343.647461694163,0.19753086419753085,25.470127,4,3920.1333,605.6976633347346
1,23.12375099372163,91.04021902697798,7,0.52900344,-0.34683365,1.0084112,46804.71699368803,-0.7037037037037033,41.18247,4,7.158279E7,107.22522473906037
1,23.542984389285834,90.99661818754922,10,0.58719045,-0.42334577,2.958062,15894.199804040698,-0.765432098765432,30.101654,4,13104.167,69.97393521535469
1,23.07429300104873,91.1907458878288,10,0.38098618,-0.16626723,0.0,0.0,1.3086419753086425,53.603474,4,7.158279E7,159.57213273890514
1,23.078544210136627,91.24149372564506,8,0.5155668,-0.27545473,0.92740995,50910.28102271358,-0.27160493827160437,51.522545,4,4955.2334,100.41419747634845
1,23.218506404457447,91.06393349540745,5,0.5616277,-0.37450758,2.7802885,16952.760201672958,-2.2716049382716053,36.05536,4,7.158279E7,253.99116175458443
1,23.512700981693765,91.22232639637477,22,0.5662597,-0.37774968,3.7047918,12687.048610248152,3.1515151515151523,38.995438,6,878.43335,133.1547265689514
1,23.71597212623894,90.85027527504512,5,0.45599225,-0.2962829,1.3732345,34217.10948542731,-0.2098765432098766,21.28284,4,4806.7334,143.33970913444
1,23.2292879948179,91.27997234624937,10,0.5785069,-0.42020476,0.92740995,50854.267239813824,0.6913580246913575,37.773582,4,5175.3667,11.077020233582386
1,23.283498914128007,91.21395118403993,12,0.5452656,-0.40238217,0.92740995,50834.07648810218,0.8395061728395063,39.036354,4,7.158279E7,375.78428638325545
1,23.09684922788076,91.20740334389214,9,0.43944913,-0.21859665,2.7802885,16967.83319843199,1.3456790123456788,51.522545,4,7.158279E7,400.8145629437067
1,23.66608185173268,91.06538533649318,9,0.35180458,-0.17305982,1.3729486,34237.01049322864,0.5308641975308639,28.176247,4,7.158279E7,123.66157542361115
1,23.350087740799943,91.09585894870618,12,0.5468374,-0.29470155,2.2220542,21197.253516658908,1.530864197530864,33.410477,4,7.158279E7,135.04941498781747
1,23.56147796527087,91.18244053745256,16,0.6307599,-0.46210304,1.3723526,34278.67812121701,2.333333333333334,35.41784,4,2682.8333,38.1069904742805
1,23.116098647494947,91.04236860007438,10,0.5207025,-0.33837777,2.1104302,22357.771749125077,-0.432098765432098,41.18247,4,7.158279E7,101.81954889368741
1,23.234248130895995,91.28818072179682,10,0.4550905,-0.28048584,0.92740995,50852.46119498285,2.0,37.773582,4,5274.1665,128.93901970063362
1,23.544461329118814,90.88167993536372,7,-0.12773415,0.2794118,1.3722565,34285.40806629441,1.283950617283951,27.600496,4,1797.4667,82.07421762667632
1,23.545621661585336,90.90979572194757,9,0.5695101,-0.4124179,1.0116214,46511.484180895255,-0.30864197530864246,29.640965,4,2910.3,119.79246233596216
1,23.69602199230979,91.04925830631778,14,0.57967263,-0.44057825,1.0127821,46406.07097972657,1.432098765432098,27.030666,4,7.158279E7,28.777783308264976
1,23.622408887061933,91.04847997200754,12,0.60491437,-0.45765725,0.0,0.0,0.27160493827160437,28.951866,4,14084.167,123.10133567658073
1,23.488197028873895,90.91836433711902,8,0.2772944,-0.1398192,0.92740995,50757.42704056791,-0.8271604938271597,26.079723,4,7726.567,5.150732457471851
1,23.09479657448238,91.28242816552164,8,0.38573715,-0.19771367,2.218557,21270.397058991868,0.9753086419753085,51.14211,4,1716.2667,235.37869625900376
1,23.22081963213949,91.22644051532002,12,0.57583964,-0.39126596,0.92740995,50857.47589148639,1.2098765432098766,39.54391,4,7.158279E7,0.7059563466608193
1,23.44802376194806,91.05222894114748,14,0.44629747,-0.3008736,0.92740995,50772.52391635753,0.518518518518519,34.422596,4,5376.6665,107.10865212316476
1,23.592826303716357,91.13992271037104,11,0.51429296,-0.32293606,2.2254312,21127.020023196725,1.1111111111111107,33.96757,4,5649.6333,87.02148647968035
1,23.652430154164307,91.11047529689237,10,0.5511262,-0.41739935,1.3728709,34242.46918525646,-0.716049382716049,31.994808,4,7.158279E7,189.35917749327916
1,23.21864306704756,91.31259390978414,14,0.43101478,-0.34530285,0.92740995,50858.27899701666,1.5555555555555554,40.080917,4,3323.3333,11.296393619337183
1,23.388914688268162,91.0157220788446,11,0.5871674,-0.43604928,4.77994,9833.23003680598,-1.1481481481481488,33.077442,4,12935.233,20.25837881267718
1,23.314843715892817,91.15273796643562,15,0.4552345,-0.22539419,1.3709631,34376.06942218872,3.814814814814815,37.516,4,7.158279E7,109.72455455332914
1,23.214515373376337,91.18805423924206,12,0.4070526,-0.2050097,1.370404,34415.39353165636,2.3703703703703702,39.326515,4,7.158279E7,107.90715403247907
1,23.655255057676452,91.15658922161845,9,0.47510323,-0.32505435,4.043558,11608.70050699307,-2.2716049382716044,34.447777,4,7.158279E7,219.36010541722814
1,23.177989648486097,91.12142566411613,8,0.5850778,-0.39194456,2.0170126,23383.658502874037,1.2962962962962967,38.284508,4,7.158279E7,354.2923683831361
1,23.313152865490686,91.19497955609769,13,0.6195547,-0.44953337,2.0190575,23336.81165803918,1.1111111111111107,37.516,4,7.158279E7,79.73007402941776
1,23.469361657480366,91.14595915312,15,0.4382647,-0.3469044,1.3718324,34315.08448987268,2.5061728395061724,35.636196,4,117.46667,20.098492311942685
1,23.61389084670747,90.70800687766666,7,0.48054627,-0.35608837,2.225727,21120.89825369686,0.37037037037037024,21.907497,4,232.33333,164.43183064857794
1,23.393197014601157,91.20623299624992,8,0.41052812,-0.21425691,3.1671467,14859.465056915436,-1.6913580246913575,37.841286,4,2590.8333,112.62850699519714
1,23.461236029564763,90.99806034175703,9,0.59163904,-0.43506557,1.3717853,34318.38597358077,0.30864197530864246,28.245644,4,11470.733,162.52797817247674
1,23.112895456443553,91.0971745503032,3,0.019086549,0.21748234,2.218803,21265.2413732609,-3.9259259259259256,45.21795,4,7.158279E7,262.33036131323854
1,23.483743539904253,91.17856108356443,12,0.5125766,-0.37186703,0.0,0.0,-1.5925925925925934,37.654613,4,8.833333,85.43105955200997
1,23.188201013491163,91.0338695990659,10,0.47268966,-0.36223796,4.1045203,11475.241311626703,0.5061728395061724,36.727276,4,7.158279E7,11.512964670089703
1,23.067164364794287,91.19327280728217,7,0.52079415,-0.27719486,1.0079881,46843.64659405234,-0.9753086419753085,53.603474,4,7.158279E7,252.63644127747293
1,23.725525126933668,90.9828112840205,8,0.45370746,-0.29823604,1.3732885,34213.34220873532,0.48148148148148184,23.598824,4,7.158279E7,280.7795538503608
1,23.19547922851057,91.25324593814092,8,0.488944,-0.2577905,2.219926,21241.68936983443,0.617283950617284,40.841297,4,4285.8667,179.8719630473351
1,23.489048254737842,91.01863015374278,12,0.5415259,-0.39479932,2.2239842,21157.088353261282,-0.5432098765432105,30.217476,4,8518.467,219.46788683434752
1,23.178045762014975,91.24491239821099,10,0.57686526,-0.35780013,0.92740995,50873.3117751818,-0.13580246913580218,42.408115,4,4077.3667,94.56052910019633
1,23.54905905660913,90.73611592140986,7,0.6090215,-0.4641292,4.7357244,9913.702974656686,-1.1851851851851851,21.724117,4,248.7,493.73526278894485
1,23.231893829393943,91.0397898965153,13,0.49614602,-0.26702735,1.3704998,34408.641156913196,2.2592592592592595,34.661118,4,7.158279E7,190.19662065088204
1,23.477880317437386,90.90863061989182,11,0.37844515,-0.20595986,2.7421875,17155.892894891607,1.8024691358024683,26.079723,4,8244.434,120.44572303728447
1,23.222995977308035,91.0384232174746,7,0.37868914,-0.20096321,0.92740995,50856.67278595613,0.6543209876543212,34.661118,4,7.158279E7,189.6253723843352
1,23.656972238821854,90.80914182133368,11,0.47651172,-0.35707325,0.92740995,50693.62351106942,1.9382716049382722,21.252071,4,768.43335,387.41335663361184
1,23.487247016467645,91.06657741401885,15,0.49249876,-0.37470773,1.0111712,46552.40251567518,1.8395061728395063,32.39373,4,3572.8333,172.2732022243784
1,23.17570000728281,91.30349093776788,8,0.52706444,-0.29703432,0.0,0.0,0.6296296296296298,41.381237,6,1054.5667,221.01522534753252
1,23.611340763487263,90.70076405539776,6,0.45203987,-0.2982293,3.5538673,13217.609261648127,-2.098765432098766,21.907497,7,295.5,148.69236742569421
